VTX, IDX, _sig60._child0.x, _sig60._child0.y, _sig60._child0.z, _sig60._child0.w, _output0.x, _output0.y, _output0.z, _output0.w, _output1.x, _output1.y, _output1.z, _output1.w, _output3.x, _output3.y
4554, 6761, -9.48327, -98.42736, -177.73262,  197.73262, -9.48327,  98.42736,  10.00,  197.73262, -9.58896,  98.14394,  10.00,  197.70589,  0.36475,  0.76172
4555, 6765, -9.94506, -98.52013, -177.8268,  197.8268, -9.94506,  98.52013,  10.00,  197.8268, -10.05065,  98.23685,  10.00,  197.80016,  0.34033,  0.76563
4556, 6764, -9.82404, -98.46587, -178.17599,  198.17599, -9.82404,  98.46587,  10.00,  198.17599, -9.92932,  98.18269,  10.00,  198.14935,  0.34058,  0.78271
4557, 6765, -9.94506, -98.52013, -177.8268,  197.8268, -9.94506,  98.52013,  10.00,  197.8268, -10.05065,  98.23685,  10.00,  197.80016,  0.34033,  0.76563
4558, 6763, -9.44032, -99.64273, -177.66104,  197.66104, -9.44032,  99.64273,  10.00,  197.66104, -9.54601,  99.35924,  10.00,  197.63412,  0.36499,  0.74609
4559, 6766, -10.06938, -99.67791, -177.77542,  197.77542, -10.06938,  99.67791,  10.00,  197.77542, -10.17496,  99.39462,  10.00,  197.74867,  0.3374,  0.75244
4560, 6767, -10.30316, -98.52164, -178.30023,  198.30023, -10.30316,  98.52164,  10.00,  198.30023, -10.40833,  98.23856,  10.00,  198.2737,  0.32007,  0.78955
4561, 6764, -9.82404, -98.46587, -178.17599,  198.17599, -9.82404,  98.46587,  10.00,  198.17599, -9.92932,  98.18269,  10.00,  198.14935,  0.34058,  0.78271
4562, 6765, -9.94506, -98.52013, -177.8268,  197.8268, -9.94506,  98.52013,  10.00,  197.8268, -10.05065,  98.23685,  10.00,  197.80016,  0.34033,  0.76563
4563, 6768, -10.63379, -99.7593, -177.9183,  197.9183, -10.63379,  99.7593,  10.00,  197.9183, -10.73924,  99.47614,  10.00,  197.89169,  0.31323,  0.76172
4564, 6765, -9.94506, -98.52013, -177.8268,  197.8268, -9.94506,  98.52013,  10.00,  197.8268, -10.05065,  98.23685,  10.00,  197.80016,  0.34033,  0.76563
4565, 6766, -10.06938, -99.67791, -177.77542,  197.77542, -10.06938,  99.67791,  10.00,  197.77542, -10.17496,  99.39462,  10.00,  197.74867,  0.3374,  0.75244
4566, 6767, -10.30316, -98.52164, -178.30023,  198.30023, -10.30316,  98.52164,  10.00,  198.30023, -10.40833,  98.23856,  10.00,  198.2737,  0.32007,  0.78955
4567, 6765, -9.94506, -98.52013, -177.8268,  197.8268, -9.94506,  98.52013,  10.00,  197.8268, -10.05065,  98.23685,  10.00,  197.80016,  0.34033,  0.76563
4568, 6769, -10.40759, -98.62001, -177.95724,  197.95724, -10.40759,  98.62001,  10.00,  197.95724, -10.51306,  98.33688,  10.00,  197.93074,  0.31812,  0.77393
4569, 6768, -10.63379, -99.7593, -177.9183,  197.9183, -10.63379,  99.7593,  10.00,  197.9183, -10.73924,  99.47614,  10.00,  197.89169,  0.31323,  0.76172
4570, 6769, -10.40759, -98.62001, -177.95724,  197.95724, -10.40759,  98.62001,  10.00,  197.95724, -10.51306,  98.33688,  10.00,  197.93074,  0.31812,  0.77393
4571, 6765, -9.94506, -98.52013, -177.8268,  197.8268, -9.94506,  98.52013,  10.00,  197.8268, -10.05065,  98.23685,  10.00,  197.80016,  0.34033,  0.76563
4572, 6769, -10.40759, -98.62001, -177.95724,  197.95724, -10.40759,  98.62001,  10.00,  197.95724, -10.51306,  98.33688,  10.00,  197.93074,  0.31812,  0.77393
4573, 6770, -10.65607, -98.56281, -178.41106,  198.41106, -10.65607,  98.56281,  10.00,  198.41106, -10.76113,  98.2799,  10.00,  198.38463,  0.30298,  0.79785
4574, 6767, -10.30316, -98.52164, -178.30023,  198.30023, -10.30316,  98.52164,  10.00,  198.30023, -10.40833,  98.23856,  10.00,  198.2737,  0.32007,  0.78955
4575, 6771, -11.02251, -99.86903, -178.0504,  198.0504, -11.02251,  99.86903,  10.00,  198.0504, -11.12783,  99.58601,  10.00,  198.02391,  0.29248,  0.77393
4576, 6769, -10.40759, -98.62001, -177.95724,  197.95724, -10.40759,  98.62001,  10.00,  197.95724, -10.51306,  98.33688,  10.00,  197.93074,  0.31812,  0.77393
4577, 6768, -10.63379, -99.7593, -177.9183,  197.9183, -10.63379,  99.7593,  10.00,  197.9183, -10.73924,  99.47614,  10.00,  197.89169,  0.31323,  0.76172
4578, 6771, -11.02251, -99.86903, -178.0504,  198.0504, -11.02251,  99.86903,  10.00,  198.0504, -11.12783,  99.58601,  10.00,  198.02391,  0.29248,  0.77393
4579, 6772, -10.79056, -98.69757, -178.0948,  198.0948, -10.79056,  98.69757,  10.00,  198.0948, -10.8959,  98.41452,  10.00,  198.06837,  0.29956,  0.78418
4580, 6769, -10.40759, -98.62001, -177.95724,  197.95724, -10.40759,  98.62001,  10.00,  197.95724, -10.51306,  98.33688,  10.00,  197.93074,  0.31812,  0.77393
4581, 6769, -10.40759, -98.62001, -177.95724,  197.95724, -10.40759,  98.62001,  10.00,  197.95724, -10.51306,  98.33688,  10.00,  197.93074,  0.31812,  0.77393
4582, 6772, -10.79056, -98.69757, -178.0948,  198.0948, -10.79056,  98.69757,  10.00,  198.0948, -10.8959,  98.41452,  10.00,  198.06837,  0.29956,  0.78418
4583, 6770, -10.65607, -98.56281, -178.41106,  198.41106, -10.65607,  98.56281,  10.00,  198.41106, -10.76113,  98.2799,  10.00,  198.38463,  0.30298,  0.79785
4584, 6772, -10.79056, -98.69757, -178.0948,  198.0948, -10.79056,  98.69757,  10.00,  198.0948, -10.8959,  98.41452,  10.00,  198.06837,  0.29956,  0.78418
4585, 6771, -11.02251, -99.86903, -178.0504,  198.0504, -11.02251,  99.86903,  10.00,  198.0504, -11.12783,  99.58601,  10.00,  198.02391,  0.29248,  0.77393
4586, 6773, -11.42907, -99.8463, -178.23759,  198.23759, -11.42907,  99.8463,  10.00,  198.23759, -11.53423,  99.56341,  10.00,  198.21121,  0.27686,  0.78564
4587, 6774, -11.17152, -98.77719, -178.25035,  198.25035, -11.17152,  98.77719,  10.00,  198.25035, -11.27672,  98.49426,  10.00,  198.22404,  0.28467,  0.79492
4588, 6770, -10.65607, -98.56281, -178.41106,  198.41106, -10.65607,  98.56281,  10.00,  198.41106, -10.76113,  98.2799,  10.00,  198.38463,  0.30298,  0.79785
4589, 6772, -10.79056, -98.69757, -178.0948,  198.0948, -10.79056,  98.69757,  10.00,  198.0948, -10.8959,  98.41452,  10.00,  198.06837,  0.29956,  0.78418
4590, 6772, -10.79056, -98.69757, -178.0948,  198.0948, -10.79056,  98.69757,  10.00,  198.0948, -10.8959,  98.41452,  10.00,  198.06837,  0.29956,  0.78418
4591, 6773, -11.42907, -99.8463, -178.23759,  198.23759, -11.42907,  99.8463,  10.00,  198.23759, -11.53423,  99.56341,  10.00,  198.21121,  0.27686,  0.78564
4592, 6774, -11.17152, -98.77719, -178.25035,  198.25035, -11.17152,  98.77719,  10.00,  198.25035, -11.27672,  98.49426,  10.00,  198.22404,  0.28467,  0.79492
4593, 6774, -11.17152, -98.77719, -178.25035,  198.25035, -11.17152,  98.77719,  10.00,  198.25035, -11.27672,  98.49426,  10.00,  198.22404,  0.28467,  0.79492
4594, 6775, -10.93599, -98.58356, -178.51077,  198.51077, -10.93599,  98.58356,  10.00,  198.51077, -11.04096,  98.30072,  10.00,  198.48442,  0.28882,  0.80713
4595, 6770, -10.65607, -98.56281, -178.41106,  198.41106, -10.65607,  98.56281,  10.00,  198.41106, -10.76113,  98.2799,  10.00,  198.38463,  0.30298,  0.79785
4596, 6775, -10.93599, -98.58356, -178.51077,  198.51077, -10.93599,  98.58356,  10.00,  198.51077, -11.04096,  98.30072,  10.00,  198.48442,  0.28882,  0.80713
4597, 6774, -11.17152, -98.77719, -178.25035,  198.25035, -11.17152,  98.77719,  10.00,  198.25035, -11.27672,  98.49426,  10.00,  198.22404,  0.28467,  0.79492
4598, 6776, -11.11109, -98.57598, -178.57658,  198.57658, -11.11109,  98.57598,  10.00,  198.57658, -11.21601,  98.29317,  10.00,  198.55026,  0.2854,  0.81006
4599, 6777, -11.52348, -98.79677, -178.42961,  198.42961, -11.52348,  98.79677,  10.00,  198.42961, -11.62852,  98.51396,  10.00,  198.40341,  0.271,  0.80469
4600, 6774, -11.17152, -98.77719, -178.25035,  198.25035, -11.17152,  98.77719,  10.00,  198.25035, -11.27672,  98.49426,  10.00,  198.22404,  0.28467,  0.79492
4601, 6773, -11.42907, -99.8463, -178.23759,  198.23759, -11.42907,  99.8463,  10.00,  198.23759, -11.53423,  99.56341,  10.00,  198.21121,  0.27686,  0.78564
4602, 6777, -11.52348, -98.79677, -178.42961,  198.42961, -11.52348,  98.79677,  10.00,  198.42961, -11.62852,  98.51396,  10.00,  198.40341,  0.271,  0.80469
4603, 6776, -11.11109, -98.57598, -178.57658,  198.57658, -11.11109,  98.57598,  10.00,  198.57658, -11.21601,  98.29317,  10.00,  198.55026,  0.2854,  0.81006
4604, 6774, -11.17152, -98.77719, -178.25035,  198.25035, -11.17152,  98.77719,  10.00,  198.25035, -11.27672,  98.49426,  10.00,  198.22404,  0.28467,  0.79492
4605, 6777, -11.52348, -98.79677, -178.42961,  198.42961, -11.52348,  98.79677,  10.00,  198.42961, -11.62852,  98.51396,  10.00,  198.40341,  0.271,  0.80469
4606, 6773, -11.42907, -99.8463, -178.23759,  198.23759, -11.42907,  99.8463,  10.00,  198.23759, -11.53423,  99.56341,  10.00,  198.21121,  0.27686,  0.78564
4607, 6778, -11.7946, -99.91329, -178.43344,  198.43344, -11.7946,  99.91329,  10.00,  198.43344, -11.89958,  99.63056,  10.00,  198.40715,  0.2627,  0.79639
4608, 6778, -11.7946, -99.91329, -178.43344,  198.43344, -11.7946,  99.91329,  10.00,  198.43344, -11.89958,  99.63056,  10.00,  198.40715,  0.2627,  0.79639
4609, 6779, -12.52991, -99.97705, -178.7709,  198.7709, -12.52991,  99.97705,  10.00,  198.7709, -12.63458,  99.69457,  10.00,  198.74484,  0.24316,  0.80566
4610, 6777, -11.52348, -98.79677, -178.42961,  198.42961, -11.52348,  98.79677,  10.00,  198.42961, -11.62852,  98.51396,  10.00,  198.40341,  0.271,  0.80469
4611, 6777, -11.52348, -98.79677, -178.42961,  198.42961, -11.52348,  98.79677,  10.00,  198.42961, -11.62852,  98.51396,  10.00,  198.40341,  0.271,  0.80469
4612, 6779, -12.52991, -99.97705, -178.7709,  198.7709, -12.52991,  99.97705,  10.00,  198.7709, -12.63458,  99.69457,  10.00,  198.74484,  0.24316,  0.80566
4613, 6780, -11.91857, -98.74879, -178.74242,  198.74242, -11.91857,  98.74879,  10.00,  198.74242, -12.02333,  98.46617,  10.00,  198.71629,  0.26074,  0.81787
4614, 6777, -11.52348, -98.79677, -178.42961,  198.42961, -11.52348,  98.79677,  10.00,  198.42961, -11.62852,  98.51396,  10.00,  198.40341,  0.271,  0.80469
4615, 6781, -11.39615, -98.39398, -178.52307,  198.52307, -11.39615,  98.39398,  10.00,  198.52307, -11.50112,  98.11123,  10.00,  198.49687,  0.27417,  0.81299
4616, 6776, -11.11109, -98.57598, -178.57658,  198.57658, -11.11109,  98.57598,  10.00,  198.57658, -11.21601,  98.29317,  10.00,  198.55026,  0.2854,  0.81006
4617, 6780, -11.91857, -98.74879, -178.74242,  198.74242, -11.91857,  98.74879,  10.00,  198.74242, -12.02333,  98.46617,  10.00,  198.71629,  0.26074,  0.81787
4618, 6781, -11.39615, -98.39398, -178.52307,  198.52307, -11.39615,  98.39398,  10.00,  198.52307, -11.50112,  98.11123,  10.00,  198.49687,  0.27417,  0.81299
4619, 6777, -11.52348, -98.79677, -178.42961,  198.42961, -11.52348,  98.79677,  10.00,  198.42961, -11.62852,  98.51396,  10.00,  198.40341,  0.271,  0.80469
4620, 6776, -11.11109, -98.57598, -178.57658,  198.57658, -11.11109,  98.57598,  10.00,  198.57658, -11.21601,  98.29317,  10.00,  198.55026,  0.2854,  0.81006
4621, 6781, -11.39615, -98.39398, -178.52307,  198.52307, -11.39615,  98.39398,  10.00,  198.52307, -11.50112,  98.11123,  10.00,  198.49687,  0.27417,  0.81299
4622, 6782, -11.10765, -98.44352, -178.60776,  198.60776, -11.10765,  98.44352,  10.00,  198.60776, -11.21254,  98.16073,  10.00,  198.58145,  0.28271,  0.81396
4623, 6780, -11.91857, -98.74879, -178.74242,  198.74242, -11.91857,  98.74879,  10.00,  198.74242, -12.02333,  98.46617,  10.00,  198.71629,  0.26074,  0.81787
4624, 6783, -11.24329, -97.97505, -178.59547,  198.59547, -11.24329,  97.97505,  10.00,  198.59547, -11.34822,  97.69226,  10.00,  198.56931,  0.27734,  0.82227
4625, 6781, -11.39615, -98.39398, -178.52307,  198.52307, -11.39615,  98.39398,  10.00,  198.52307, -11.50112,  98.11123,  10.00,  198.49687,  0.27417,  0.81299
4626, 6782, -11.10765, -98.44352, -178.60776,  198.60776, -11.10765,  98.44352,  10.00,  198.60776, -11.21254,  98.16073,  10.00,  198.58145,  0.28271,  0.81396
4627, 6781, -11.39615, -98.39398, -178.52307,  198.52307, -11.39615,  98.39398,  10.00,  198.52307, -11.50112,  98.11123,  10.00,  198.49687,  0.27417,  0.81299
4628, 6783, -11.24329, -97.97505, -178.59547,  198.59547, -11.24329,  97.97505,  10.00,  198.59547, -11.34822,  97.69226,  10.00,  198.56931,  0.27734,  0.82227
4629, 6782, -11.10765, -98.44352, -178.60776,  198.60776, -11.10765,  98.44352,  10.00,  198.60776, -11.21254,  98.16073,  10.00,  198.58145,  0.28271,  0.81396
4630, 6783, -11.24329, -97.97505, -178.59547,  198.59547, -11.24329,  97.97505,  10.00,  198.59547, -11.34822,  97.69226,  10.00,  198.56931,  0.27734,  0.82227
4631, 6784, -11.08608, -98.28217, -178.6367,  198.6367, -11.08608,  98.28217,  10.00,  198.6367, -11.19096,  97.99935,  10.00,  198.61046,  0.28149,  0.81885
4632, 6784, -11.08608, -98.28217, -178.6367,  198.6367, -11.08608,  98.28217,  10.00,  198.6367, -11.19096,  97.99935,  10.00,  198.61046,  0.28149,  0.81885
4633, 6783, -11.24329, -97.97505, -178.59547,  198.59547, -11.24329,  97.97505,  10.00,  198.59547, -11.34822,  97.69226,  10.00,  198.56931,  0.27734,  0.82227
4634, 6785, -11.03673, -98.07552, -178.66782,  198.66782, -11.03673,  98.07552,  10.00,  198.66782, -11.14159,  97.79272,  10.00,  198.64156,  0.28296,  0.82422
4635, 6780, -11.91857, -98.74879, -178.74242,  198.74242, -11.91857,  98.74879,  10.00,  198.74242, -12.02333,  98.46617,  10.00,  198.71629,  0.26074,  0.81787
4636, 6786, -11.50171, -98.07211, -178.75012,  198.75012, -11.50171,  98.07211,  10.00,  198.75012, -11.60649,  97.78947,  10.00,  198.72398,  0.26831,  0.82617
4637, 6783, -11.24329, -97.97505, -178.59547,  198.59547, -11.24329,  97.97505,  10.00,  198.59547, -11.34822,  97.69226,  10.00,  198.56931,  0.27734,  0.82227
4638, 6787, -10.92681, -97.65856, -178.70354,  198.70354, -10.92681,  97.65856,  10.00,  198.70354, -11.03165,  97.37578,  10.00,  198.67731,  0.28589,  0.83301
4639, 6785, -11.03673, -98.07552, -178.66782,  198.66782, -11.03673,  98.07552,  10.00,  198.66782, -11.14159,  97.79272,  10.00,  198.64156,  0.28296,  0.82422
4640, 6783, -11.24329, -97.97505, -178.59547,  198.59547, -11.24329,  97.97505,  10.00,  198.59547, -11.34822,  97.69226,  10.00,  198.56931,  0.27734,  0.82227
4641, 6786, -11.50171, -98.07211, -178.75012,  198.75012, -11.50171,  98.07211,  10.00,  198.75012, -11.60649,  97.78947,  10.00,  198.72398,  0.26831,  0.82617
4642, 6788, -11.02271, -97.48491, -178.66225,  198.66225, -11.02271,  97.48491,  10.00,  198.66225, -11.1276,  97.20214,  10.00,  198.63605,  0.28223,  0.83203
4643, 6783, -11.24329, -97.97505, -178.59547,  198.59547, -11.24329,  97.97505,  10.00,  198.59547, -11.34822,  97.69226,  10.00,  198.56931,  0.27734,  0.82227
4644, 6787, -10.92681, -97.65856, -178.70354,  198.70354, -10.92681,  97.65856,  10.00,  198.70354, -11.03165,  97.37578,  10.00,  198.67731,  0.28589,  0.83301
4645, 6783, -11.24329, -97.97505, -178.59547,  198.59547, -11.24329,  97.97505,  10.00,  198.59547, -11.34822,  97.69226,  10.00,  198.56931,  0.27734,  0.82227
4646, 6788, -11.02271, -97.48491, -178.66225,  198.66225, -11.02271,  97.48491,  10.00,  198.66225, -11.1276,  97.20214,  10.00,  198.63605,  0.28223,  0.83203
4647, 6786, -11.50171, -98.07211, -178.75012,  198.75012, -11.50171,  98.07211,  10.00,  198.75012, -11.60649,  97.78947,  10.00,  198.72398,  0.26831,  0.82617
4648, 6789, -11.14902, -97.48179, -178.74646,  198.74646, -11.14902,  97.48179,  10.00,  198.74646, -11.25384,  97.19903,  10.00,  198.72029,  0.27637,  0.83398
4649, 6788, -11.02271, -97.48491, -178.66225,  198.66225, -11.02271,  97.48491,  10.00,  198.66225, -11.1276,  97.20214,  10.00,  198.63605,  0.28223,  0.83203
4650, 6790, -10.81951, -97.09502, -178.71341,  198.71341, -10.81951,  97.09502,  10.00,  198.71341, -10.92437,  96.81223,  10.00,  198.68719,  0.28735,  0.84033
4651, 6787, -10.92681, -97.65856, -178.70354,  198.70354, -10.92681,  97.65856,  10.00,  198.70354, -11.03165,  97.37578,  10.00,  198.67731,  0.28589,  0.83301
4652, 6788, -11.02271, -97.48491, -178.66225,  198.66225, -11.02271,  97.48491,  10.00,  198.66225, -11.1276,  97.20214,  10.00,  198.63605,  0.28223,  0.83203
4653, 6789, -11.14902, -97.48179, -178.74646,  198.74646, -11.14902,  97.48179,  10.00,  198.74646, -11.25384,  97.19903,  10.00,  198.72029,  0.27637,  0.83398
4654, 6790, -10.81951, -97.09502, -178.71341,  198.71341, -10.81951,  97.09502,  10.00,  198.71341, -10.92437,  96.81223,  10.00,  198.68719,  0.28735,  0.84033
4655, 6788, -11.02271, -97.48491, -178.66225,  198.66225, -11.02271,  97.48491,  10.00,  198.66225, -11.1276,  97.20214,  10.00,  198.63605,  0.28223,  0.83203
4656, 6790, -10.81951, -97.09502, -178.71341,  198.71341, -10.81951,  97.09502,  10.00,  198.71341, -10.92437,  96.81223,  10.00,  198.68719,  0.28735,  0.84033
4657, 6791, -10.76211, -97.15953, -178.73099,  198.73099, -10.76211,  97.15953,  10.00,  198.73099, -10.86696,  96.87671,  10.00,  198.70476,  0.28931,  0.84131
4658, 6787, -10.92681, -97.65856, -178.70354,  198.70354, -10.92681,  97.65856,  10.00,  198.70354, -11.03165,  97.37578,  10.00,  198.67731,  0.28589,  0.83301
4659, 6789, -11.14902, -97.48179, -178.74646,  198.74646, -11.14902,  97.48179,  10.00,  198.74646, -11.25384,  97.19903,  10.00,  198.72029,  0.27637,  0.83398
4660, 6792, -10.86701, -97.04933, -178.74597,  198.74597, -10.86701,  97.04933,  10.00,  198.74597, -10.97185,  96.76656,  10.00,  198.71979,  0.28491,  0.84131
4661, 6790, -10.81951, -97.09502, -178.71341,  198.71341, -10.81951,  97.09502,  10.00,  198.71341, -10.92437,  96.81223,  10.00,  198.68719,  0.28735,  0.84033
4662, 6793, -10.53861, -96.65108, -178.73047,  198.73047, -10.53861,  96.65108,  10.00,  198.73047, -10.64349,  96.36826,  10.00,  198.70424,  0.29419,  0.84961
4663, 6791, -10.76211, -97.15953, -178.73099,  198.73099, -10.76211,  97.15953,  10.00,  198.73099, -10.86696,  96.87671,  10.00,  198.70476,  0.28931,  0.84131
4664, 6790, -10.81951, -97.09502, -178.71341,  198.71341, -10.81951,  97.09502,  10.00,  198.71341, -10.92437,  96.81223,  10.00,  198.68719,  0.28735,  0.84033
4665, 6792, -10.86701, -97.04933, -178.74597,  198.74597, -10.86701,  97.04933,  10.00,  198.74597, -10.97185,  96.76656,  10.00,  198.71979,  0.28491,  0.84131
4666, 6793, -10.53861, -96.65108, -178.73047,  198.73047, -10.53861,  96.65108,  10.00,  198.73047, -10.64349,  96.36826,  10.00,  198.70424,  0.29419,  0.84961
4667, 6790, -10.81951, -97.09502, -178.71341,  198.71341, -10.81951,  97.09502,  10.00,  198.71341, -10.92437,  96.81223,  10.00,  198.68719,  0.28735,  0.84033
4668, 6794, -9.56868, -95.69933, -178.62677,  198.62677, -9.56868,  95.69933,  10.00,  198.62677, -9.6737,  95.4163,  10.00,  198.60036,  0.41821,  0.79688
4669, 6795, -8.98848, -95.62945, -178.52873,  198.52873, -8.98848,  95.62945,  10.00,  198.52873, -9.09359,  95.34627,  10.00,  198.5022,  0.39087,  0.79248
4670, 6796, -8.98888, -95.44945, -178.57564,  198.57564, -8.98888,  95.44945,  10.00,  198.57564, -9.09396,  95.16628,  10.00,  198.54912,  0.39111,  0.79492
4671, 6794, -9.56868, -95.69933, -178.62677,  198.62677, -9.56868,  95.69933,  10.00,  198.62677, -9.6737,  95.4163,  10.00,  198.60036,  0.41821,  0.79688
4672, 6797, -8.98808, -95.39919, -178.53519,  198.53519, -8.98808,  95.39919,  10.00,  198.53519, -9.0932,  95.11601,  10.00,  198.50868,  0.39038,  0.78809
4673, 6795, -8.98848, -95.62945, -178.52873,  198.52873, -8.98848,  95.62945,  10.00,  198.52873, -9.09359,  95.34627,  10.00,  198.5022,  0.39087,  0.79248
4674, 6798, -8.19963, -95.1804, -178.51135,  198.51135, -8.19963,  95.1804,  10.00,  198.51135, -8.30478,  94.89708,  10.00,  198.48463,  0.35425,  0.79736
4675, 6796, -8.98888, -95.44945, -178.57564,  198.57564, -8.98888,  95.44945,  10.00,  198.57564, -9.09396,  95.16628,  10.00,  198.54912,  0.39111,  0.79492
4676, 6795, -8.98848, -95.62945, -178.52873,  198.52873, -8.98848,  95.62945,  10.00,  198.52873, -9.09359,  95.34627,  10.00,  198.5022,  0.39087,  0.79248
4677, 6799, -8.24928, -95.55052, -178.4332,  198.4332, -8.24928,  95.55052,  10.00,  198.4332, -8.35449,  95.26718,  10.00,  198.40643,  0.35278,  0.79395
4678, 6795, -8.98848, -95.62945, -178.52873,  198.52873, -8.98848,  95.62945,  10.00,  198.52873, -9.09359,  95.34627,  10.00,  198.5022,  0.39087,  0.79248
4679, 6797, -8.98808, -95.39919, -178.53519,  198.53519, -8.98808,  95.39919,  10.00,  198.53519, -9.0932,  95.11601,  10.00,  198.50868,  0.39038,  0.78809
4680, 6798, -8.19963, -95.1804, -178.51135,  198.51135, -8.19963,  95.1804,  10.00,  198.51135, -8.30478,  94.89708,  10.00,  198.48463,  0.35425,  0.79736
4681, 6795, -8.98848, -95.62945, -178.52873,  198.52873, -8.98848,  95.62945,  10.00,  198.52873, -9.09359,  95.34627,  10.00,  198.5022,  0.39087,  0.79248
4682, 6799, -8.24928, -95.55052, -178.4332,  198.4332, -8.24928,  95.55052,  10.00,  198.4332, -8.35449,  95.26718,  10.00,  198.40643,  0.35278,  0.79395
